hotel_name,author_name,language,review_text
Koparan Apart,Andaç Görgülü,en,"we reserved 2 days for vacation, the owner of hotel is rude, 2 adults and 7-12 age boys. they gave us a mattress style bed and asked for a fee for the normal bed. the business owner's efforts to talk from above and rudeness. a hotel owner who says we are doing you a favor so that it is cheap. i burned a 500 tl deposit and ran away in a hurry."
Koparan Apart,Onur Kapucu,en,"on our turkey trip we visited akyaka and then we decided to stay over the night, we found this apart, the young man he replies fast and he gave us nice room which is in upstairs, when we woke up morning there was such a amazing view. hotel is clean and bad is very comfortable. recommend to visitors just book enjoy your holiday"
Koparan Apart,Adrian Stere,en,"i had a wonderful stay at koparan apart hotel in akyaka. the staff was friendly and helpful, the room was spacious and clean, and the location was perfect for exploring the town and the beach. the breakfast was delicious and varied, and the terrace had a lovely view of the garden. i would highly recommend this place to anyone looking for a relaxing and comfortable accommodation in akyaka!"
Koparan Apart,User,en,"we were so happy to find this lovely place. even though it was very late and last minute, uhmet, the house manager, welcomed us and even waited for us until we arrived so we would not get lost. the service and care are excellent. the room was a large suite, with a full balcony and kitchen. like others have said, there is a beautiful view and it is quiet and peaceful. we were only going to stay one day but stayed three. it was the people that made us stay, uhmet and his father, ali, truly connect with their guests and made our stay very special. i would travel very far just to come visit them again. stay here!"
Koparan Apart,Альбина Сидорович,en,"it was amazing experience for me and my friend! our room was small but so cozy. there was enough place for two person. the view was magical. you wake up every morning and give the gratitude for this opportunity just to see it. umut (owner of the hotel) is the buckets person in the whole akyaka. believe me,we didn’t find anyone! if we needed something,umut was always beside and solved any problem. thank you so much for your hospitality and kindness heart! :)"
portofino apart,Elif Bozdağ,tr,"havuz katında bir odada kaldık. kaldığımız odanın duvarlarında simsiyah küf vardı. rutubet sebebiyle odadaki koku çok yoğundu. cam ve kapıyı tamamen açarak uyumaya çalıştık. odada bıraktığımız bütün eşyalar nemden ıslandı. i̇nsanları bu koşullarda ağırlamak hoş değil. üstelik fiyatı da uygun sayılmaz. bu fiyatlara gidilebilecek başka yerler var. bunun dışında konumu güzel, işletmeci hanımefendi nazik."
portofino apart,Ümit Özdüzgün,tr,"odalar yenilenmesi, temizliğe önem verilmesi gerekiyor. perdeler odayı güvenli hissedeceğiniz biçimde kapatmıyor. oda ve çarşaf temizliği yok gibi neredeyse."
portofino apart,SEVGI EREN,tr,"akyaka merkeze yakın konumda uygun fiyatlı bir apart. otopark sorunu yok, apartman önüne aracınızı koyabilirsiniz. çalışan bayan nazik, yardımsever, sorun çözücü. odada klima, ocak, buzdolabı, tv mevcut ve yeterli. i̇nternet wifi mevcut ve mükemmel çekiyor. banyoda sıcak soğuk su mevcut, banyo gideri iyi. akyakaya gelirseniz çekinmeden kalabilirsiniz."
portofino apart,Serhat KAR,tr,"hizmet bağımlısı değilim ama yattığım odadaki deterjan kokusu geçtikten sonra rutubet ve küf kokmamasını, banyo tavanında boya olmasını bekliyorum. ayrıca odanın ışıklarının beyaz olması da güzel bir şaka oldu. burayı öven insanların nerelerde konakladığını merak ediyorum. son olarak işletmeyle alakasız olarak gece 1:30’a kadar balkonda ilginç şarkıları telefonundan bize dinletip sonra hoparlörde uzunca bir telefon görüşmesi yapan kitleye de selamlar."
portofino apart,Gözde Gökçayır,tr,bahçe katındaki odada kalmayın. odayı geniş diye seçtim fakat sonradan fark ettim oda nemli ve küflüydü. banyonun tavanında ya hiç sıva yoktu ya da nemden küften öyle görünüyordu. odamız bahçe katında temizlik odasının hemen yanındaydı. temizlik odasını da görünce çarşaflarda yatamadım. ayrıca odamızda elektrikli diş fırçamı unutmuşum. i̇şletmeyle iletişime geçtiğimde odada bulmadıklarını söylediler fakat orada unuttuğuma eminim.
portofino apart,Mary -,en,"one of the worst experiences ever. the room at pool level was dirty and mouldy. hair and dirt everywhere (especially in the bathroom), the duvet apparently unwashed. the balcony door could barely be opened and closed, there was a pipe from the air conditioning system in the bathroom that dripped litres of water every day, the fridge didn't work (only the freezer compartment), and to top it all off there was a dying cockroach in the kitchen in the morning once. absolutely not worth the money! the only two positive things: the managers were friendly and air condition worked - but that doesn't make up for the experience."
portofino apart,Mustafa A,en,"excellent place to stay and great value! receptionist was very polite and helpful. location is in a great position tucked away from the hustle and bustle of the town centre. rooms are decent size and very clean. the pool is perfect size, kid friendly and positioned well. pleasant place to stay with family, highly recommended!"
portofino apart,Tyler W,en,"nice place. really enjoyed my conversation with the owner, nail who was nice enough to take me for a ride in the sidecar of his motorcycle. super cool guy. staff was friendly and checked on us during a thunderstorm. great price and comfy beds. the pool looked nice but we didnt use it as there was a really beautiful beach nearby. (rahat beach) thank you for all your recommendations nail. all top notch places. memorable trip and stay here. we will be back soon!"
portofino apart,Stepanka Blazejova,en,"great place to stay in akyaka...beautiful sea view over the bay, nice swimming pool, friendly atmosphere, spacious rooms, hospitable and helpful staff. we will definitely come back!!"
portofino apart,Ersin Genel,en,"they tried to help me to deal with the problem they caused, but i had to cancel my reservation and found another place to stay with my family. rooms were smaller than i saw on the web."
Egehan Otel,Ecem Karatasoglu,tr,"kaldığım en iyi fiyat-performans otellerinden birisiydi. çalışanlar, otelin sahibi güler yüzlü, yemekler gayet güzel türk yemekleri, yemekteki meze çeşitleri fazla, karnımızı güzel doyurduk.. en önemlisi otel ve odalar oldukça temiz, oda içi mobilyalar-klima-televizyon vb. yeni, çok rahat ettik. sadece asansör konusunun geliştirilebileceğini düşünüyorum çünkü tek bir asansör var, sadece 3 kişi alıyor ve yavaş. çalışanlara ve otel sahiplerine işlerini severek yaptıkları için çok teşekkürler"
Egehan Otel,Esra Şamlıoğlu,tr,"otel konumu itibariyle çok güzel bi yerde. odaları çok tatlı güzel dizayn edilmiş. çok rahat ettik. otel sahibi birhan hanım, i̇lkem bey ve annesi( adını hatırlayamadım ) çok tatlı güleryüzlü insanlar burdanda onlara tekrar teşekkür etmiş olayım , kahvaltısına bayıldık kendimizi evde bahçemizde kahvaltı yapıyormuş gibi hissettirdi bize. kesinlikle gözünüz kapalı tercih edebilirsiniz"
Egehan Otel,Ethan O'Connell,tr,"kaldığım en fiyat performans oteldi. konumu iyi önünden dolmuşlar geçiyordu. online bir siteden rezervasyon yaptım ve çok uyguna geldi. havuzu yok bahçesi var. otoban manzaralı, gün boyu biraz ses olabiliyor. odalar temiz ancak bakımsızdı oradan bir puan kırdım. çocuklu ailelere uygun."
Egehan Otel,Esen Kurt,tr,"antalya yolculuğumuzun en kaliteli en güzel durağı oldu. teşekkür ederiz. odalar temiz,çalışanlar güler yüzlü, fiyat makul tam bir hayvanseverler en çok bu hoşumuza gitti. 11 aylık bebeğimizle konakladık memnun kaldık"
Egehan Otel,İsimsiz Soyisimsiz,tr,"annemle gittiğim turun seçtiği ilk oteldi, orada bir gece kaldık. otelin asansörü çok yavaştı, akşam yemekleri yumurta salatası ve pembe turşu haricinde hepsi iğrençti fakat lobisi ve koridorları şahaneydi. odalar güzeldi fakat duşkabini çok küçüktü. otelin dışı ve manzarası mükemmeldi. :)"
Egehan Otel,ariw,en,"dirty. noisy. smells, and nasty surprises"
Egehan Otel,Patrick Jolibert,en,good location just before mugla center
Egehan Otel,Muhammed Huseyin,en,not bad
Egehan Otel,Greennature Travel,en,nice hotel
Egehan Otel,Özgür Aydemir diyarbakır,en,super
Padok Premium Hotel & Stables,Joy Moon,tr,"27 ağustos ve 31 ağustosta bu güzel tesiste konaklama şansını elde ettik. resepsiyonda göksun hanım'la gitmeden önce konuştum, o kadar sesi candan, kibar ve ilgiliydi ki. çok mutlu oldum. gittiğim zaman çok güzel yemşeşil bir alanda müstakil harika villalar ağaçların içinde, atları sevenler için aynı zamanda binicilik sporunun yapılabildiği, atların da bakıldığı çok güzel bir tesis olduğunu gördüm. çok saygın, nezih, ve asil bir aile, böyle güzel bir ailede yetişen pırıl pırıl çok güzel 2 genç.. beyefendi gökhun bey kardeşim ve hanımefendi göksun hanım kardeşimde tanıştım. eğitimleri, bildikleri yabancı diller, sporcu kimlikleri, mütevazilikleri, görgülü gerçek bir türk ailesi gelenek göreneklerine göre yetişen harika evlatlar..! hiç abartmıyorum, herkese kesinlikle hayatlarında mutlaka uğramalarını ve tanışmalarını tavsiye ediyorum canı gönülden. bu zamanda böyle güzel bir aileyle tanışmak artık çok azaldı keşke böyle olmasaydı ama... işte. göksun hanımla ilk olarak tanışmamız otele gelmeden önce oldu. 2-3 hafta önce aradığımı ulaşamadığımı ilettim bir grubun geldiğini söyleyip özür diledi ve o andan itibaren hiç soluksuz öyle nefis ilgilendi ki. aradığımda iki aile olduğu için bize en güzel şekilde suit bir oda ayarladı. gittik, babam yaşlı olduğu için iki katlı olmasın dedik bu sefer yeni odalar bulmaya çalıştı, memnun etmek için hiç sıkılmadan bu kadar mı insan sevimli, güleryüzlü, hanımefendi, kibar ve sonuna kadar sevgi ve sabırla ilgilenir misafirlerle. ben hayran kaldım başta kendisine. çalışanlarından kat görevlisi türkan hanım nasıl yardımcı oldu her konuda, mesaisi bittiği saatlerde bile geldi yardımcı oldu, i̇lknur hanım ve arzu kardeşimiz de öyle. yani hepsi dört dörtlüktü. naçizane kahvaltı salonlarının daha büyük olmasını arzu ederdim ve çeşitleri biraz daha her gün farklı olacak şekilde düzenlense daha da muhteşem olur. her zaman karşılarına en az onlar kadar güzel insanlar çıkmasını diliyorum. böyle bu zamanda zor bulunan böyle her yeri muhteşem güzellikte olan ülkemize layık bu kadar kaliteli 2 evlat yetiştirdikleri aileyi anne babayı naçizane tebrik ediyor, en derin saygılarımı sunuyorum.... durmadan güzelim ülkelerini terkedip bencilce başka ülkelere sürekli yerleşen gençler yerine vatanlarını, atatürk'ümüzün kurduğu, nice şehitlerin kanlarını döktüğü bu güzelim yurdumuzu burada kalıp güzelleştirip, atamıza şehitlerimize layık vatandaşlar olmak yerine sadece kendilerini düşünen, her zaman sadece 2. ve 3. sınıf vatandaş olacakları, başka ülkeler, başka topraklar, başka kültürler için bu kadar hevesli, vefasız gençlerin ki bence atamıza asla layık değiller, ülkemize yüzyıllarca diğer bütün gelişmemiş, eğitimsiz, kalitesiz bir sürü başıboş, kimliksiz insanları alıp güzelim ülkemizin şehitlerimizin ne zorluklarla kanlarıyla kazandırdıkları topraklarımızı satanlara herkese rabbim hiçbir zaman fırsat vermesin diliyorum. napolyonun çok güzel bir deyişi varmış kendi askerini sevmeyen başka ülkenin askerini sever diye... ne kadar acı... umarım göksun hanım ve gökhun kardeşim gibi asil gençlerimiz bir mucice olur da çoğalırlar... herşey ömürleri boyuncu gönüllerince olsun inşallah...."
Padok Premium Hotel & Stables,Emre KUL,tr,"tavsiye ile bir daha rezervasyon yapmayacağımı öğreten otel oldu. odalarda lambalar çalışmıyor idi. genel anlamda konforsuz bir otel. köy içinde bulunuyor. at binmek isteyenler gidebilir hobi sahipleri ancak benim bir daha kesinlikle tercih edeceğim konaklama yeri değil. kahvaltı sınıfta kaldı, bahçesinde bir sürü tavuk gezinmesine rağmen market yumurtası yedik. personeller başarılı, iyi niyetli.. asansör bozuktu ve valizleri merdivenle yukarı çikardik. yoldan karnımız aç geldik, yemek işimizi yemek sepetinden halletmek zorunda kaldık. sen olsan kaç puan verirdin bu otele?"
Padok Premium Hotel & Stables,Muharrem Okumuş,tr,"eylül ayında 2 gece kaldık. sezon sonu olması kaynaklı olduğunu düşündüğüm boşluk. kapanmayan balkon kapısı ve çalışmayan kettıl sadece bu olsa neyse, sabah 6 da aç bırakılan atların çıkardığı gürültü ile uyanma alarm kurmadan güne başlamanıza yardımcı oluyor. sakin fiyat performans oteli. i̇lk gün ile çıkış günü kahvaltı farklılığı da düşündürücü."
Padok Premium Hotel & Stables,Ersan Çeliker,tr,i̇ş için geldiğimizde plansız şekilde burada ekibimle konaklamak durumunda kaldik.. odalar çok temiz ve kesinlikle güzel. çalışanlar ve sahipleri çok özel ve ilgili insanlar. i̇stemeden ufak bir sıkıntı yasattim o kadar anlayislilar ki... ben oyle bir durumun icinde kalsam muhtemelen konaklayan misafire tepkim cok daha sert olurdu. (odayla ilisik ekibimin yasattigi bir sıkıntı soz konusu olmasina ragmen cok anlayislilar) gercekten guzel insanlar... saçma sapan fiyatları olmayan sessiz ve güzel bir yer. hayvanlarla aranız iyi değilse isminde stables yazan bir yere gitmeyin bir zahmet. kopek ve kedi vardı giriste sevgi için ölüyorlar o kadar tatlilar ki anlatamam... bir daha beni kabul ederler mi bilmem ama her sey icin tesekkurler..
Padok Premium Hotel & Stables,Murat Yaz,tr,"öncelikle köpek korkusu veya fobisi olanlar kesinlikle gitmesin. bizim cocuklarin vardi daha otele girerken tedirgin oldular lobide 3 tane köpek sizi karsiliyor sordugunuz da bişey yapmaz deniliyor. aksam aracima giderken lobide bekliyorlardi kapidan çikmadan köpeklerin bisey yapip yapmayacağini sordum bişey olmaz gidin denildi, kapidan ciktim 10 adim attim köpekler arkamdan çikti, ve bi anda koşmaya başladi, saldirdi bende korku ile arabanin kaputuna çiktim sonuç kaput göçtü sonra sesleri duyunca resepsiyondakiler geldi bisey yapmaz bisey yapmaz lafla anca e dedim saldirdi siz de geldiniz sesi duyunca ya o iste oyle yapiyor e benim arabam ne olucak cevap yok boyle rezillik olmaz arabada hasar oluştu, korktuğumuz yanimiza kaldi. kesinlikle tavsiye etmiyorum özellikle cocuklu aileleri dikkat edin bizim gibi tatiliniz zehir olmasin"
Padok Premium Hotel & Stables,Petar Popovic,en,"we arrived during the day after a long drive, had a marvelous afternoon, visited stables with wonderful horses, enjoyed coffee at the sunset, swim, literally everything seemed that we’ll enjoyed our short stay and get some good rest after a long drive. at 11pm someone entered our room, and didn’t open the door just because i screamed from the bed to wait for a minute. it was a repairman who was repairing a broken door lock. strange surprise but after half hour we forgot about it. then nightmare started. full construction crew started renovations at midnight with all loud tools possible, i mean bedtables were moving. guys from the reception just disappeared for few hours and since repair crew don’t understand english (or they are pretending that they don’t understand word “stop”) we had to get out and sleep take a nap in a bench until they finished at 2am! never had similar experience. place is really wonderful, but our stay was quite a nightmare."
Padok Premium Hotel & Stables,Mohamed Elsayed,en,one of the best places i've ever went to in my life. the staff is very friendly and helpful. the room was greatly organized and the bathroom was great with a very good water pressure. totally a woth it experience.
Padok Premium Hotel & Stables,John Mitchell,en,"first class stables. immaculate housekeeping and beautiful horses. everything a stables should be and more. polite, attentive staff. a real sanctuary."
Padok Premium Hotel & Stables,Mustafa Zafer Sunu,en,"excellent place surrounded by a pine forest, also has a very quality equestrian club. thank you"
Padok Premium Hotel & Stables,mustafa zafer sunu,en,an excellent hotel and an equestrian club surrounded by a forest sich is very near the bay of gökova
ÇALCALAR OTEL,Merve Uluğ,tr,"odalar harika ve tertemiz. akyakaya zaten çok çok yakın. arabanız varsa akyakadaki pis butikler yerine tertemiz bu otelde kalın. arabayla 6-7 dk içinde akyakadan otele varmış oluyorsunuz zaten. personeller o kadar ilgili ve güleryüzlü ki.. özellikle sesimden hasta olduğumu anlayan melda hanım, hemen sıcak bir karışım yaparak masamıza kadar getirdi.kendisine buradan da teşekkür ederim.sadece melda hanım için bile tercih edeceğiniz bir yer. yolum muğla’ya düştükçe kalacağım yer belli."
ÇALCALAR OTEL,Turgut Küçük,tr,"akyaka civarında konaklama yeri ararken bulduk ve 2 gece konaklama yaptık. biz aile odasında kaldık, 4 kişi için biraz dar olduğunu söyleyebilirim. temizliği, çalışanların güler yüzü ve isteklere çok hızlı cevap vermeleri gerçekten çok güzeldi. konumu itibari ile olsa gerek hava çok temiz ve çok rahat uyunuyor. akyakaya 10 dk mesafede. kahvaltı dahildi ve kahvaltısı da gayet güzeldi. başarılı, temiz ve iyi çalışanlara sahip bir işletme diye özetleyebilirim."
ÇALCALAR OTEL,Ahzibi,tr,"çok güzel tertemiz bi odamız vardı yemekleri de bi o kadar harikaydı. tek sorun balkonun yanında ki restoran bacası, hem ses rahatsız edici hemde balkondan yemek kokuları içeri siniyor ne yazık ki. 216 numaralı oda da kaldık."
ÇALCALAR OTEL,Mehmet Can Çayır,tr,"ailecek bir gece 1+1 aile odasında konaklama yaptık. otel o kadar güzel, temiz ve yeni ki anlatılmaz. her şey ışıl ışıl parlıyor. dekorasyon oldukça iyi. herhangi bir kusur göremedik bile. odalar tertemiz. çalışanlar ayrıca bir teşekkürü hakediyor. i̇lgili, güleryüzlü ve oldukça kibar çalışanlara sahip bir otel. konumu çok iyi anayol üzerinde. hemen karşısında akaryakıt istasyonu mevcut. ayrıca otele ait restorant, cafeterya, market gibi hizmet alanları da gece 12 ye kadar hizmet veriyor. akşam yemeğini otelde yedik fiyatlar gayet normal ve ürünler cidden lezzetli. balkonları da gayet güzel. biz ailecek aşırı memnun kaldık ve tavsiye ederiz :)"
ÇALCALAR OTEL,FAHRETTİN ÇORAK,tr,"otel, fethiye,datca ve marmaris yol ayrimindan yaklasik 300 metre ileride yol uzerinde bulunmaktadir. otelin altinda bir supermarkette aradiginiz herseyi bulabileceginiz bir marketi ve yaninda bal satisi yapan bal marketi var. biz aile odasinda kaldik, odalar genis, ferah ve tertemizdi, minibar var ve su birakilmis ayrica cay kahve setup'i vardi. yeteri kadar dolap ve aski mevcuttu banyoda sabun dus jeli ve sac kremi ve odalarda terlik mevcut. kahvaltisi lezzetli ve yeterli, sunulan urunler gercekten kaliteli ve sabah kahvaltisinda bize servis veren hanimefendi guleryuzlu ve profesyonel bir hanimdi. aksam yemeklerinde de ayrica burayi sectik cunku mutfak ekibi gercekten iyi is cikartiyor, hem lezzetli hem de sunumu guzel urunler var ve fiyatlar cok pahali degil. her aksam yemeginde gunun menusu cikartiliyor. biz 4 gece burada konaklayip buradan gunubirlik marmaris, akyaka, bozburun ve datca ya gittik. datca 2 saat kadar suruyor. onunde genis bir otoparki var. eksileri: balkon kapisinda sineklik yok, banyo havlulari icin yeterli askilik yok, otel girisindeki tekerlekli sandalye veya tekerlekli valiz cikartmak icin kullanilan rampanin hemen onune masa koyulmus ve yer sikintisi olmamasina ragmen bu masa niye koyulmus anlamadim. banyoya kulak pamugu koyulabir."
ÇALCALAR OTEL,Liane E. Fujita-Ahmed,en,"we didn't stay at the hotel, although i wish we could have, but rather, we ate at the çalcalar restaurant. we stumbled upon this restaurant by chance, because we were actually looking for a place with a playground for our 2.5 year old antsy toddler. we saw that they had a playground so we immediately made a u-turn and made our way there. then, when we arrived, we noticed that there was a restaurant open as well. so, as our 2.5 year old went wild at the playground, we sat down and placed our food order. we didn't know what to expect because this restaurant was located far away from any major city and we were the only people there. but, i have to say, we were the luckiest people because this restaurant was magnificent!!! the food was delicious! the portion sizes were very generous! the staff were so kind and friendly, and it is surrounded by beautiful green mountains. if you are driving this way, please stop by and enjoy a delicious and enjoyable meal at this restaurant. you will not regret it. çok teşekkürler, çalcalar restaurant!"
ÇALCALAR OTEL,Angelina ___,en,"very pleasant and friendly staff, wonderful and clean apartments. honey should be mentioned separately, it's soo delicious"
ÇALCALAR OTEL,Pekka Rantanen,en,"now known as çalcalar hotel. new, clean, friendly service. two shops connected to the hotel, one selling honey and local products, the other one groceries. a restaurant and a cafe downstairs. you need a car to get here."
ÇALCALAR OTEL,Archer,en,"clean and spacious room. the shower has good water pressure. some of the rooms share a balcony so you cannot leave your door open. good breakfast and ok restaurant. prices are a lot more reasonable than other accommodations/restaurants in the area. there is a mini fridge, but no safe. would i stay here again? yes"
ÇALCALAR OTEL,Zhan Ince,en,"wonderful restaurant! even if it's 10pm, the restaurant was open and the food was delicious. kids also enjoyed. everything was freshly prepared. the new building and very clean. the deserts were also chef's welcome gesture! wonderful place to stay and enjoy. the staff are very friendly and helpful. highly recommend to everyone!"
Meltem Hanım Konağı butik otel ve Restoran,gur can,tr,fethiye’ye giderken durak olarak sectigimiz otel aklımızdan çıkmadı. konaktan çevrilmiş içerisi çok hoş eski tarihi ve kokusu da çok hoş olan bir konak. kaldığımız odada çok rahat bir uyku çektik. ula küçük bir yer meydanda çok güzel bir restoranda öğle yemeği yedik çok da uygundu. akşam yemeğinde ciğer ve yoğurtlamayı burada yedik otel yemeğide çok hoştu. akyaka‘ya arabayla kısa sürede geçebiliyorsunuz. bir daha yolum düşerse gitmek isteyebileceğim bir yer çünkü o kadar otelde kaldık; burası gibi hiçbirinin tarihi dokusu içimize işlememişti.
Meltem Hanım Konağı butik otel ve Restoran,Sedat Can Durgut,tr,"tarihi, meşhur ula mimarisi bir evden çevrilmiş mükemmel restore edilmiş bir butik otel. odaları mükemmel dizayn edilmiş. ayrıca güleryüzlü mükemmel bir hizmet anlayışı var. mutfağı çok güzel ve lezzetli. otel sahibi mehmet beye ilgisinden dolayı çok teşekkür ederiz."
Meltem Hanım Konağı butik otel ve Restoran,Berfin Yaman,tr,"banyosu küçüktü. duşa kabin kırık ve duş başlığı bozuktu. odaların dekorasyonu çok hoş fakat tuvalet ve banyo çok küçük ve bakımsız. kahvaltısı fena değil. otelin restoranı akşamları otelde kalanlar dışında müşterilere açık, bu nedenle gece vakti restoran gürültüsü odalara geliyor. bu koşullara göre pahalı bir otel."
Meltem Hanım Konağı butik otel ve Restoran,Ömer Karakuş,tr,"18.08.2024 tarihinde iki ayrı aile olarak konakladık. oldukça temiz, yatak ekipmanları, sıcak su, klima ve kahvaltı güzeldi. otantik bir havaya sahip, gönül rahatlığıyla konaklanabilir."
Meltem Hanım Konağı butik otel ve Restoran,Seda Akkaya,tr,"aksam yemeği için geldiğimiz mezelerine ozellikede yoğurtlamasina bayıldığımiz mutfağına fiyatlarına guleryüzlu personeline özellikede atmosferine bayıldıgimiz mekanın başarılarının devamını diliyoruz emeğinize sağlık .bu çevrede böyle mekan bu fiyatlar süpersiniz,"
Meltem Hanım Konağı butik otel ve Restoran,Kim Hausmann,en,authentic delicious turkish food. the owner does only speak little english but is very accomodating. we loved the meze and the köfte. they even got us baklava from down the street. the rooms are super cute and cozy. we loved our stay here and definitely recommend staying and eating here
Meltem Hanım Konağı butik otel ve Restoran,I_HKY,en,loved the vibes of the place and the village the owner doesn’t speak english but he’s very helpful and trying to help in every way he could help. the room was good and clean the mattress was so comfy but the toilet is a bit tight
Meltem Hanım Konağı butik otel ve Restoran,Тимур Шипилов,en,"large servings, delicious and prices are good. very beautiful place)"
Meltem Hanım Konağı butik otel ve Restoran,Gül Demirtaş,en,süperrrrrrrrr
Meltem Hanım Konağı butik otel ve Restoran,Masked Tarot,en,stunning. beautiful decor. lovely.
Mercan Apart Akyaka,AU,tr,"oda mobilyaları fiyata göre biraz eskiydi. sahile yakın diyorlar ama çok uzak, o sıcakta gidip gelmek işkence ve yol tenha, korku yaratıyor. ayrıca barı akşam hiç açık değil."
Mercan Apart Akyaka,Sercan Türkmenel,tr,"mercan apartta menekşe odalarından birisini verdiler. gerçekten çok güzel bir odaydı. hatta oda denmez 1+0 daire şeklindeydi. oda gayet temiz verildi. bahçesinde pembe pembe cicekler vardı. oda içerisinde koltuk, büyük buz dolabı, mutfak vardı. yani çok rahat edilebilecek bir yer diye düşünüyorum. tek sıkıntı gece klima sularının damlama sesi geliyordu. unutmadan ikinci sıkıntı da kaldığımız apartta internet çok az çekiyordu. ama genel olarak telefon hatlarınında interneti az çekiyor. kahvaltı veya yemek yok. siz kendiniz gitmeden istediğiniz gibi alışveriş yapabilirsiniz. yan apartta kalan kişiler mangal yaktılar o kadar rahatlar yani. sonuç olarak gönül rahatlığı ile gidilip kalınacak bir yer. çalışan kişilerde gayet iyi güzel davranan insanlardı."
Mercan Apart Akyaka,Burcu Aybike Gürbüz,tr,"ben astım hastası bir eczacıyım. her yıl muğla’da gidiş ve dönüşlerde akyaka’da mutlaka konaklarız. bu yıl dönüşte konaklamak için agoda’dan bir otel seçmiştim - mercan apart akyaka. otelin “papatya” adlı odasına girdiğimde ağır bir koku karşıladı. öncelikle sigara olduğunu düşündüm ancak daha sonra banyo ve odada tavanlarda küf olduğunu farkettim. bu koşullarda bırakın bir astım hastasının, sağlıklı bir insanın bile kalmasına imkan yok. otelden çıkış yaparken iptal etmelerini rica ettim; ancak otel sahibi seher hanım odanın durumunu “sağlıksız/ odada kalınamaz” bulmadığını belirtti. fotoğrafları ekliyorum, siz de bakarsınız. otelin oda fiyatı 2600 try, haliyle yüksek bir beklentiyle gelmedik; ancak sağlığımı tehdit eden bir odada konaklamam mümkün değil ve bu otelin kusuru - faturası bana kesilmemeli diye düşünüyorum. malesef müsait başka odaları da yokmuş. otel sahibi otelinin odasının kusurlu olmadığını, benim sağlığımı tehdit etmesine rağmen o odada kalmıyor oluşumu ve iptalini istememizi “adaletsiz” buldu. en azından başkalarının sağlığını tehlikeye atmamaları adına denetim rica ettik, sonucunu bekliyoruz. çünkü malesef otel sahibi otelde “iç hastalıkları uzmanı” reklamı yapmasına rağmen küf nedir, aspergillus nedir, astım nedir henüz onlardan bile habersiz. *agoda’da tüm sorumluluğu otele bırakıyor, oradan da rezervasyon yaptırmamanızı öneririz."
Mercan Apart Akyaka,Sinem Şen,tr,odaların temizliği yeterli değildi. dolap rafları toz içindeydi mecburen silip öyle eşyalarımızı yerleştirmek zorunda kaldık. sildiğimiz mendil siyah olmuştu… oda ışıklandırması çok yetersizdi. konumu bizce güzeldi sessiz ve sakindi. arabayı park etme konusunda sıkıntı yaşamadık. i̇lave askı ve havlu talebimizi hızlıca karşıladılar.
Mercan Apart Akyaka,Sueda Bingöl,tr,"2 gecelik bir tatil için konakladık. odalar temizdi. memnun kalmadığımız hiçbir şey olmadı. konumu da gayet güzel, çarşının biraz dışında ama her yere yürüme mesafesinde. tekrar akyaka'ya gelirsek konaklama için başka yer aramam. çok teşekkür ederiz."
Mercan Apart Akyaka,Kiarash Ghasemlou,en,"very kind host, very clean with very good price."
Mercan Apart Akyaka,Vivien Godlington,en,such a fantastic host and a lovely home
Mercan Apart Akyaka,Doğan Dilek,en,gut
Mercan Apart Akyaka,AU,en,"room furniture was a little old compared to the price. they say it's close to the beach, but it's far away, going back and forth in that heat is torture and the road is lonely, creating fear. also, the bar is not open at all in the evening."
Mercan Apart Akyaka,Sercan Türkmenel,en,"they gave me one of the menekşe rooms at mercan apart. it was a really nice room. in fact, it was not even called a room, it was in the form of a 1+0 flat. the room was given very clean. there were pink flowers in his garden. there was an armchair, a large refrigerator and a kitchen in the room. so, i think it is a very comfortable place. the only problem was the dripping sound of air conditioning water at night. before i forget, the second problem was that the internet connection in the apartment we stayed in was very low. but in general, the internet connection on phone lines is low. no breakfast or meal. you can shop as you wish without going there yourself. the people staying in the apartment next door had a barbecue, so they were so comfortable. as a result, it is a place to go and stay with peace of mind. the employees were very well behaved people."
Nehir Apart Otel,hatice kara,tr,konumu güzel akyaka merkezde azmakın kıyısında . onun dışında hizmet yok. arabayı çekecek yer yok çünkü kalabalık otelin yeri de yok. oda kahvaltı tuttuk odalarda bir tane bardak tabak bile yoktu. 3 gece 4 gün kaldık odamız hiç temizlenmedi. kahvaltı olarak her gün aynı tabağı verdiler . çocuklar yeter artık her gün aynı yemek mi olur dediler . konumu iyi yerde sadece diğer hizmetler yoktu.
Nehir Apart Otel,Tufan,tr,akyaka’da azmak nehri’nin kenarında güzel butik bir nehir otel var. aile işletmesi. çok temiz odaları güleryüzlü çalışanları var. tam bir fiyat performans oteli. oda +kahvaltı hizmeti veriyor. kahvaltı çoğu açık büfe kahvaltıdan iyi yeterli ve lezzetli. burada en küçük bir problem yaşamadık. otopark akyaka’da genel bir problem. onu ayrı tutuyorum. i̇yi tatiller diliyorum geleceklere.
Nehir Apart Otel,Elif,tr,"konumu merkezi, çalışanları güler yüzlü, çok memnun kaldığımız işletme. özellikle de mis kokulu çarşaflarımızda uykuya dalmak, odalarımızın ve banyolarımızın mis gibi olması temizlik konusunda bizi çok mutlu etti."
